L,type,beta,wall_time_s
20,ES,1.5384615384615383,43933.855
20,ES,1.5384615384615383,45492.866
20,ES,1.5384615384615383,42051.009
20,ES,1.5384615384615383,41295.768
20,ES,1.5384615384615383,42995.302
20,ES,1.5384615384615383,41589.914
20,ES,1.5384615384615383,41310.646
20,ES,1.5384615384615383,40565.109
20,ES,1.5384615384615383,41356.3
20,FS,1.176470588235294,25362.333
20,FS,1.176470588235294,24429.74
20,FS,1.176470588235294,25511.127
20,FS,1.176470588235294,25427.67
20,FS,1.176470588235294,25483.964
20,FS,1.176470588235294,25662.482
20,FS,1.176470588235294,27421.407
20,FS,1.176470588235294,25590.999
20,FS,1.176470588235294,26209.44
20,FS,1.176470588235294,25715.351
20,FS,1.176470588235294,25405.192
20,FS,1.176470588235294,25310.499
20,FS,1.176470588235294,26823.711
20,FS,1.176470588235294,25588.861
20,FS,1.176470588235294,25316.721
20,FS,1.176470588235294,25264.676
20,FS,1.176470588235294,25967.41
20,FS,1.176470588235294,24477.835
20,FS,1.176470588235294,27287.138
20,FS,1.176470588235294,25661.448
20,FS,1.2121212121212122,26054.215
20,FS,1.2121212121212122,25349.396
20,FS,1.2121212121212122,26891.448
20,FS,1.2121212121212122,25527.377
20,FS,1.2121212121212122,25338.54
20,FS,1.2121212121212122,27491.732
20,FS,1.2121212121212122,25957.582
20,FS,1.2121212121212122,25605.886
20,FS,1.2121212121212122,25936.556
20,FS,1.2121212121212122,27332.175
20,FS,1.2121212121212122,27148.808
20,FS,1.2121212121212122,26123.128
20,FS,1.2121212121212122,26383.408
20,FS,1.2121212121212122,25673.331
20,FS,1.2121212121212122,26744.022
20,FS,1.2121212121212122,26953.813
20,FS,1.2121212121212122,27052.017
20,FS,1.2121212121212122,25799.921
20,FS,1.2121212121212122,26690.027
20,FS,1.2121212121212122,26593.112
20,FS,1.25,29331.497
20,FS,1.25,28599.495
20,FS,1.25,28538.418
20,FS,1.25,28666.128
20,FS,1.25,28543.752
20,FS,1.25,29088.178
20,FS,1.25,28922.57
20,FS,1.25,28838.908
20,FS,1.25,30408.917
20,FS,1.25,29445.244
20,FS,1.25,29039.647
20,FS,1.25,28358.771
20,FS,1.25,28591.832
20,FS,1.25,28350.309
20,FS,1.25,29266.294
20,FS,1.25,29079.195
20,FS,1.25,28236.621
20,FS,1.25,28858.245
20,FS,1.25,28198.741
20,FS,1.25,28367.733
20,FS,1.2903225806451613,30696.726
20,FS,1.2903225806451613,30410
20,FS,1.2903225806451613,28717.078
20,FS,1.2903225806451613,29681.756
20,FS,1.2903225806451613,31833.792
20,FS,1.2903225806451613,30232.812
20,FS,1.2903225806451613,29269.661
20,FS,1.2903225806451613,29658.825
20,FS,1.2903225806451613,29934.298
20,FS,1.2903225806451613,29810.308
20,FS,1.2903225806451613,31532.295
20,FS,1.2903225806451613,29904.22
20,FS,1.2903225806451613,29635.649
20,FS,1.2903225806451613,29358.607
20,FS,1.2903225806451613,31029.386
20,FS,1.2903225806451613,30189.131
20,FS,1.2903225806451613,29203.952
20,FS,1.2903225806451613,30328.949
20,FS,1.2903225806451613,29604.074
20,FS,1.2903225806451613,30297.234
20,FS,1.3333333333333333,30765.404
20,FS,1.3333333333333333,32280.33
20,FS,1.3333333333333333,32262.587
20,FS,1.3333333333333333,33223.784
20,FS,1.3333333333333333,32393.758
20,FS,1.3333333333333333,32898.013
20,FS,1.3333333333333333,33907.366
20,FS,1.3333333333333333,31824.489
20,FS,1.3333333333333333,31259.737
20,FS,1.3333333333333333,31895.823
20,FS,1.3333333333333333,32724.207
20,FS,1.3333333333333333,32028.716
20,FS,1.3333333333333333,31638.058
20,FS,1.3333333333333333,32013.358
20,FS,1.3333333333333333,32468.673
20,FS,1.3333333333333333,32457.871
20,FS,1.3333333333333333,32011.662
20,FS,1.3333333333333333,32830.476
20,FS,1.3333333333333333,31877.418
20,FS,1.3333333333333333,33806.874
20,FS,1.3793103448275863,35043.124
20,FS,1.3793103448275863,33676.235
20,FS,1.3793103448275863,35547.196
20,FS,1.3793103448275863,34694.799
20,FS,1.3793103448275863,34448.865
20,FS,1.3793103448275863,33976.007
20,FS,1.3793103448275863,34052.854
20,FS,1.3793103448275863,34142.23
20,FS,1.3793103448275863,34602.578
20,FS,1.3793103448275863,34028.206
20,FS,1.3793103448275863,34554.509
20,FS,1.3793103448275863,33605.316
20,FS,1.3793103448275863,35163.171
20,FS,1.3793103448275863,35022.017
20,FS,1.3793103448275863,35827.447
20,FS,1.3793103448275863,32954.583
20,FS,1.3793103448275863,33917.799
20,FS,1.3793103448275863,35395.293
20,FS,1.3793103448275863,34246.615
20,FS,1.3793103448275863,34598.336
20,FS,1.4285714285714286,37492.765
20,FS,1.4285714285714286,35464.174
20,FS,1.4285714285714286,37741.682
20,FS,1.4285714285714286,39455.202
20,FS,1.4285714285714286,37772.641
20,FS,1.4285714285714286,37231.915
20,FS,1.4285714285714286,37277.499
20,FS,1.4285714285714286,37173.806
20,FS,1.4285714285714286,37400.753
20,FS,1.4285714285714286,38968.857
20,FS,1.4285714285714286,39673.211
20,FS,1.4285714285714286,37386.521
20,FS,1.4285714285714286,37532.257
20,FS,1.4285714285714286,37313.804
20,FS,1.4285714285714286,38314.871
20,FS,1.4285714285714286,36557.747
20,FS,1.4285714285714286,39215.153
20,FS,1.4285714285714286,37121.885
20,FS,1.4285714285714286,39563.959
20,FS,1.4285714285714286,37140.179
20,FS,1.4814814814814814,39907.849
20,FS,1.4814814814814814,40855.137
20,FS,1.4814814814814814,40134.511
20,FS,1.4814814814814814,41366.883
20,FS,1.4814814814814814,39848.354
20,FS,1.4814814814814814,39928.593
20,FS,1.4814814814814814,38740.667
20,FS,1.4814814814814814,39481.354
20,FS,1.4814814814814814,42178.505
20,FS,1.4814814814814814,40348.914
20,FS,1.4814814814814814,39972.649
20,FS,1.4814814814814814,39837.333
20,FS,1.4814814814814814,41094.908
20,FS,1.4814814814814814,39785.89
20,FS,1.4814814814814814,40374.982
20,FS,1.4814814814814814,41814.408
20,FS,1.4814814814814814,40897.707
20,FS,1.4814814814814814,40682.092
20,FS,1.4814814814814814,42969.227
20,FS,1.4814814814814814,41597.243
20,FS,1.5384615384615383,41829.1
20,FS,1.5384615384615383,44319.711
20,FS,1.5384615384615383,43036.111
20,FS,1.5384615384615383,44665.076
20,FS,1.5384615384615383,42446.563
20,FS,1.5384615384615383,44058.585
20,FS,1.5384615384615383,44396.011
20,FS,1.5384615384615383,43086.942
20,FS,1.5384615384615383,41430.441
20,FS,1.5384615384615383,45615.925
20,FS,1.5384615384615383,42887.943
20,FS,1.5384615384615383,45171.791
20,FS,1.5384615384615383,42521.957
20,FS,1.5384615384615383,42167.334
20,FS,1.5384615384615383,42949.113
20,FS,1.5384615384615383,42934.359
20,FS,1.5384615384615383,42327.972
20,FS,1.5384615384615383,43352.213
20,FS,1.5384615384615383,44598.774
20,FS,1.5384615384615383,42218.77
20,nomeas,1.176470588235294,24867.47
20,nomeas,1.176470588235294,23990.28
20,nomeas,1.176470588235294,25174.311
20,nomeas,1.176470588235294,23564.433
20,nomeas,1.176470588235294,24931.731
20,nomeas,1.176470588235294,24181.438
20,nomeas,1.176470588235294,25428.316
20,nomeas,1.176470588235294,24058.437
20,nomeas,1.176470588235294,25849.265
20,nomeas,1.176470588235294,24630.71
20,nomeas,1.176470588235294,24871.118
20,nomeas,1.176470588235294,25534.468
20,nomeas,1.176470588235294,24993.504
20,nomeas,1.176470588235294,25571.842
20,nomeas,1.176470588235294,24460.449
20,nomeas,1.176470588235294,23907.267
20,nomeas,1.176470588235294,23831.934
20,nomeas,1.176470588235294,23043.627
20,nomeas,1.176470588235294,23327.317
20,nomeas,1.176470588235294,23990.083
20,nomeas,1.2121212121212122,24752.521
20,nomeas,1.2121212121212122,26299.498
20,nomeas,1.2121212121212122,26293.604
20,nomeas,1.2121212121212122,25525.659
20,nomeas,1.2121212121212122,25325.074
20,nomeas,1.2121212121212122,25165.947
20,nomeas,1.2121212121212122,24948.364
20,nomeas,1.2121212121212122,24888.904
20,nomeas,1.2121212121212122,25359.576
20,nomeas,1.2121212121212122,24927.236
20,nomeas,1.2121212121212122,25331.746
20,nomeas,1.2121212121212122,25709.067
20,nomeas,1.2121212121212122,25830.861
20,nomeas,1.2121212121212122,25043.292
20,nomeas,1.2121212121212122,25181.26
20,nomeas,1.2121212121212122,25742.085
20,nomeas,1.2121212121212122,26386.377
20,nomeas,1.2121212121212122,26208.018
20,nomeas,1.2121212121212122,26064.723
20,nomeas,1.2121212121212122,25404.604
20,nomeas,1.25,27978.242
20,nomeas,1.25,29242.21
20,nomeas,1.25,27516.955
20,nomeas,1.25,28420.401
20,nomeas,1.25,28633.146
20,nomeas,1.25,27070.616
20,nomeas,1.25,28626.867
20,nomeas,1.25,28035.001
20,nomeas,1.25,27529.931
20,nomeas,1.25,27545.216
20,nomeas,1.25,26969.16
20,nomeas,1.25,28332.863
20,nomeas,1.25,28176.719
20,nomeas,1.25,27265.204
20,nomeas,1.25,27089.988
20,nomeas,1.25,28457.298
20,nomeas,1.25,27831.923
20,nomeas,1.25,27841.03
20,nomeas,1.25,26626.238
20,nomeas,1.25,28269.398
20,nomeas,1.2903225806451613,30163.496
20,nomeas,1.2903225806451613,28881.151
20,nomeas,1.2903225806451613,29665.104
20,nomeas,1.2903225806451613,29344.149
20,nomeas,1.2903225806451613,29177.518
20,nomeas,1.2903225806451613,30136.081
20,nomeas,1.2903225806451613,28519.573
20,nomeas,1.2903225806451613,28637.534
20,nomeas,1.2903225806451613,28664.563
20,nomeas,1.2903225806451613,28089.58
20,nomeas,1.2903225806451613,29230.086
20,nomeas,1.2903225806451613,29056.609
20,nomeas,1.2903225806451613,29736.395
20,nomeas,1.2903225806451613,28951.21
20,nomeas,1.2903225806451613,29818.906
20,nomeas,1.2903225806451613,29636.66
20,nomeas,1.2903225806451613,29020.586
20,nomeas,1.2903225806451613,27132.451
20,nomeas,1.2903225806451613,29974.414
20,nomeas,1.2903225806451613,30135.483
20,nomeas,1.3333333333333333,30680.765
20,nomeas,1.3333333333333333,30433.242
20,nomeas,1.3333333333333333,31989.609
20,nomeas,1.3333333333333333,31543.6
20,nomeas,1.3333333333333333,30777.451
20,nomeas,1.3333333333333333,31011.967
20,nomeas,1.3333333333333333,31002.256
20,nomeas,1.3333333333333333,30196.072
20,nomeas,1.3333333333333333,32483.231
20,nomeas,1.3333333333333333,32115.09
20,nomeas,1.3333333333333333,30313.608
20,nomeas,1.3333333333333333,32035.298
20,nomeas,1.3333333333333333,29613.805
20,nomeas,1.3333333333333333,31615.156
20,nomeas,1.3333333333333333,31477.081
20,nomeas,1.3333333333333333,31172.805
20,nomeas,1.3333333333333333,31715.535
20,nomeas,1.3333333333333333,31236.211
20,nomeas,1.3333333333333333,31348.83
20,nomeas,1.3333333333333333,31357.485
20,nomeas,1.3793103448275863,33887.055
20,nomeas,1.3793103448275863,32465.78
20,nomeas,1.3793103448275863,32978.474
20,nomeas,1.3793103448275863,33499.718
20,nomeas,1.3793103448275863,33284.474
20,nomeas,1.3793103448275863,32390.799
20,nomeas,1.3793103448275863,33123.994
20,nomeas,1.3793103448275863,34466.34
20,nomeas,1.3793103448275863,33747.378
20,nomeas,1.3793103448275863,32381.401
20,nomeas,1.3793103448275863,34772.861
20,nomeas,1.3793103448275863,34179.826
20,nomeas,1.3793103448275863,33913.105
20,nomeas,1.3793103448275863,33088.456
20,nomeas,1.3793103448275863,32828.244
20,nomeas,1.3793103448275863,32637.814
20,nomeas,1.3793103448275863,33925.577
20,nomeas,1.3793103448275863,32883.058
20,nomeas,1.3793103448275863,32931.932
20,nomeas,1.3793103448275863,33523.145
20,nomeas,1.4285714285714286,37108.651
20,nomeas,1.4285714285714286,35689.569
20,nomeas,1.4285714285714286,37268.68
20,nomeas,1.4285714285714286,37735.937
20,nomeas,1.4285714285714286,37709.163
20,nomeas,1.4285714285714286,35332.984
20,nomeas,1.4285714285714286,38030.568
20,nomeas,1.4285714285714286,35299.497
20,nomeas,1.4285714285714286,37242.675
20,nomeas,1.4285714285714286,36474.338
20,nomeas,1.4285714285714286,38410.054
20,nomeas,1.4285714285714286,36925.585
20,nomeas,1.4285714285714286,37862.045
20,nomeas,1.4285714285714286,37392.485
20,nomeas,1.4285714285714286,36196.204
20,nomeas,1.4285714285714286,34217.022
20,nomeas,1.4285714285714286,34236.953
20,nomeas,1.4285714285714286,34419.603
20,nomeas,1.4285714285714286,33831.649
20,nomeas,1.4285714285714286,35778.254
20,nomeas,1.4814814814814814,40465.119
20,nomeas,1.4814814814814814,37553.377
20,nomeas,1.4814814814814814,38654.187
20,nomeas,1.4814814814814814,38771.679
20,nomeas,1.4814814814814814,40178.625
20,nomeas,1.4814814814814814,38210.196
20,nomeas,1.4814814814814814,38412.315
20,nomeas,1.4814814814814814,38339.17
20,nomeas,1.4814814814814814,39563.526
20,nomeas,1.4814814814814814,38317.066
20,nomeas,1.4814814814814814,39382.412
20,nomeas,1.4814814814814814,38756.176
20,nomeas,1.4814814814814814,40669.58
20,nomeas,1.4814814814814814,38972.385
20,nomeas,1.4814814814814814,39375.226
20,nomeas,1.4814814814814814,40138.132
20,nomeas,1.4814814814814814,38375.47
20,nomeas,1.4814814814814814,37145.803
20,nomeas,1.4814814814814814,39073.991
20,nomeas,1.4814814814814814,36868.736
20,nomeas,1.5384615384615383,42275.93
20,nomeas,1.5384615384615383,41213.011
20,nomeas,1.5384615384615383,40695.158
20,nomeas,1.5384615384615383,40055.431
20,nomeas,1.5384615384615383,42246.999
20,nomeas,1.5384615384615383,40168.327
20,nomeas,1.5384615384615383,40956.989
20,nomeas,1.5384615384615383,41045.72
20,nomeas,1.5384615384615383,40087.427
20,nomeas,1.5384615384615383,39975.557
20,nomeas,1.5384615384615383,41704.241
20,nomeas,1.5384615384615383,42121.831
20,nomeas,1.5384615384615383,41269.871
20,nomeas,1.5384615384615383,40859.669
20,nomeas,1.5384615384615383,41487.842
20,nomeas,1.5384615384615383,41879.534
20,nomeas,1.5384615384615383,41012.441
20,nomeas,1.5384615384615383,40238.165
20,nomeas,1.5384615384615383,42123.876
20,nomeas,1.5384615384615383,42240.175
